Project,Region,Survey_Year,Survey_Date,Location,MPA_Group,Type,Designation,Site,Dive,Line,Transect_ID,Habitat_Type,Lat,Lon,Depth,Cumulative Dist (m),Cumulative Area (m),TC,Sec,Taxserial,CommonName,SpeciesName,Count,Sex,Unusable_Data
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57153462,-121.9830511,39.5,239.23,534.54,19:30:06,619126206,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57158318,-121.9830682,38.3,244.75,543.48,19:30:20,619126220,166738,Rosy Rockfish,Sebastes rosaceus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57159431,-121.9830737,36.9,90.37,171.75,19:30:29,619126229,166738,Rosy Rockfish,Sebastes rosaceus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57159431,-121.9830737,36.9,90.37,171.75,19:30:29,619126229,166705,UI rockfish,Unidentified Sebastes sp.,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57159839,-121.9830757,36.2,90.81,172.34,19:30:33,619126233,166767,Gopher Rockfish,Sebastes carnatus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57160835,-121.9830807,35,91.91,173.72,19:30:43,619126243,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57161333,-121.9830832,34.2,92.46,174.5,19:30:48,619126248,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57161432,-121.9830837,34.1,92.57,174.67,19:30:49,619126249,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57161532,-121.9830841,33.9,92.68,174.84,19:30:50,619126250,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57161631,-121.9830847,33.9,92.79,175,19:30:51,619126251,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57161731,-121.9830852,33.8,92.9,175.17,19:30:52,619126252,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5716183,-121.9830857,33.7,93.01,175.34,19:30:53,619126253,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5716193,-121.9830862,33.6,93.12,175.53,19:30:54,619126254,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5716203,-121.9830867,33.6,93.23,175.72,19:30:55,619126255,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162129,-121.9830872,33.6,93.34,175.96,19:30:56,619126256,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162229,-121.9830877,33.6,93.45,176.22,19:30:57,619126257,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162328,-121.9830882,33.5,93.56,176.49,19:30:58,619126258,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162428,-121.9830887,33.6,93.67,176.77,19:30:59,619126259,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162528,-121.9830892,33.5,93.78,177.05,19:31:00,619126260,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162627,-121.9830897,33.5,93.89,177.43,19:31:01,619126261,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162727,-121.9830902,33.5,94,177.77,19:31:02,619126262,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162826,-121.9830907,33.5,94.11,178.08,19:31:03,619126263,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,3.07,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57162129,-121.9830872,33.6,93.34,175.96,19:30:56,619126256,30,Olive/Yellowtail Rockfish complex,Sebastes serranoides or flavidus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57163424,-121.9830937,33.1,94.77,179.49,19:31:09,619126269,166767,Gopher Rockfish,Sebastes carnatus,3,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57166511,-121.9831092,27.4,98.18,184.24,19:31:40,619126300,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57166611,-121.9831097,27.3,98.29,184.45,19:31:41,619126301,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5716691,-121.9831113,27.1,98.62,185.12,19:31:44,619126304,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167009,-121.9831117,27.1,98.73,185.33,19:31:45,619126305,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167109,-121.9831122,27,98.84,185.55,19:31:46,619126306,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167208,-121.9831128,27,245.23,544.16,19:31:47,619126307,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167371,-121.9831137,26.9,245.42,544.56,19:31:48,619126308,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167516,-121.9831145,26.7,245.6,544.95,19:31:49,619126309,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167671,-121.9831156,26.6,245.79,545.35,19:31:50,619126310,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57167825,-121.9831166,26.3,245.98,545.78,19:31:51,619126311,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5716797,-121.9831177,26.1,246.17,546.24,19:31:52,619126312,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168124,-121.9831188,25.9,246.36,546.71,19:31:53,619126313,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168269,-121.9831201,25.7,246.56,547.2,19:31:54,619126314,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168433,-121.9831215,25.65,246.77,547.72,19:31:55,619126315,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168587,-121.9831228,25.6,246.97,548.22,19:31:56,619126316,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168733,-121.9831242,25.5,247.17,548.79,19:31:57,619126317,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57168887,-121.9831253,25.4,247.36,549.36,19:31:58,619126318,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169032,-121.9831265,25.4,247.55,549.92,19:31:59,619126319,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169177,-121.9831276,25.4,247.74,550.48,19:32:00,619126320,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169323,-121.9831291,25.4,247.93,551.09,19:32:01,619126321,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169459,-121.9831305,25.4,248.13,551.73,19:32:02,619126322,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169604,-121.9831318,25.5,248.32,552.34,19:32:03,619126323,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169741,-121.9831331,25.6,248.51,552.94,19:32:04,619126324,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169868,-121.9831345,25.6,248.69,553.51,19:32:05,619126325,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57169995,-121.9831358,25.6,248.87,554.06,19:32:06,619126326,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57170123,-121.9831372,25.7,249.06,554.62,19:32:07,619126327,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57170259,-121.9831388,25.7,249.26,555.22,19:32:08,619126328,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1.6,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57170123,-121.9831372,25.7,249.06,554.62,19:32:07,619126327,30,Olive/Yellowtail Rockfish complex,Sebastes serranoides or flavidus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57170387,-121.9831402,25.8,249.45,555.7,19:32:09,619126329,169744,Striped Seaperch,Embiotoca lateralis,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57171523,-121.9831508,25.3,251.01,559.05,19:32:17,619126337,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,5,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57172284,-121.9831558,25.2,251.95,561.45,19:32:21,619126341,169754,Pile Perch,Rhacochilus vacca,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57172991,-121.9831602,25.3,252.82,563.72,19:32:24,619126344,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57173562,-121.9831635,25.3,253.5,565.58,19:32:26,619126346,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57176142,-121.9831762,25.3,256.55,575.28,19:32:33,619126353,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57176142,-121.9831762,25.3,256.55,575.28,19:32:33,619126353,166767,Gopher Rockfish,Sebastes carnatus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57177436,-121.9831826,25.3,258.08,579.63,19:32:36,619126356,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57177889,-121.9831849,25.3,258.63,580.9,19:32:37,619126357,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5717836,-121.9831876,25.3,259.19,582.2,19:32:38,619126358,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57178831,-121.9831898,25.3,259.74,583.29,19:32:39,619126359,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57179302,-121.9831922,25.3,260.3,584.29,19:32:40,619126360,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57179754,-121.9831946,25.3,260.85,585.28,19:32:41,619126361,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57180225,-121.9831969,25.3,261.4,586.27,19:32:42,619126362,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57180696,-121.9831993,25.2,261.95,587.59,19:32:43,619126363,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57181167,-121.9832016,25,262.5,588.91,19:32:44,619126364,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57181619,-121.9832038,25,263.04,590.21,19:32:45,619126365,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57182081,-121.983206,24.9,263.58,591.04,19:32:46,619126366,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57182533,-121.9832081,24.8,264.11,592.41,19:32:47,619126367,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57182977,-121.9832102,24.8,264.63,593.3,19:32:48,619126368,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57183411,-121.9832121,24.7,265.13,594.63,19:32:49,619126369,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57183837,-121.983214,24.8,265.63,595.91,19:32:50,619126370,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57184262,-121.9832159,24.8,266.12,597.09,19:32:51,619126371,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57184687,-121.9832177,24.9,266.62,598.23,19:32:52,619126372,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57185103,-121.9832195,25,267.11,599.36,19:32:53,619126373,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.5718552,-121.9832214,25,267.59,600.35,19:32:54,619126374,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57185936,-121.9832231,25.1,268.08,601.31,19:32:55,619126375,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57186361,-121.9832247,25.2,268.57,602.22,19:32:56,619126376,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57186768,-121.9832263,25.2,269.04,603.06,19:32:57,619126377,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57187166,-121.983228,25.2,269.5,603.85,19:32:58,619126378,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57187555,-121.9832296,25.1,269.96,604.59,19:32:59,619126379,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,2.08,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57182081,-121.983206,24.9,263.58,591.04,19:32:46,619126366,30,Olive/Yellowtail Rockfish complex,Sebastes serranoides or flavidus,3,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57189527,-121.9832375,24.5,272.24,608.7,19:33:04,619126384,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57191833,-121.9832457,23.4,274.86,614.78,19:33:10,619126390,167116,Lingcod,Ophiodon elongatus,1,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57192936,-121.9832498,23.2,276.13,620.98,19:33:13,619126393,169744,Striped Seaperch,Embiotoca lateralis,3,U,
CAMPA 2019,Central,2019,08/14/2019,Cypress Point,Point Lobos,Reference,Reference,PL11,34,370,CAMPA 2019_34_370,Hard,36.57192583,-121.9832485,23.2,275.72,619.06,19:33:12,619126392,166730,Blue/Deacon Rockfish,Sebastes mystinus or diaconus,1,U,
